Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Salmonella enterica subsp. enterica serovar Colindale","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2908","SAMN02368769","PRJNA203445","GCA_002061015.1","Contig",4.72572,52.1,,"MXVJ01",74,4561,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/015/GCA_002061015.1_ASM206101v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/015/GCF_002061015.1_ASM206101v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2907","SAMN03358714","PRJNA203445","GCA_002061035.1","Contig",4.84121,52,,"MXVK01",64,4676,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/035/GCA_002061035.1_ASM206103v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/035/GCF_002061035.1_ASM206103v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2905","SAMN03358712","PRJNA203445","GCA_002061055.1","Contig",4.58517,52.2,,"MXVM01",71,4381,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/055/GCA_002061055.1_ASM206105v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/055/GCF_002061055.1_ASM206105v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3048","SAMN03358766","PRJNA203445","GCA_002061075.1","Contig",4.68837,52.1,,"MXVE01",73,4548,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/075/GCA_002061075.1_ASM206107v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/075/GCF_002061075.1_ASM206107v1"
"Salmonella enterica subsp. enterica serovar Liverpool","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2904","SAMN02368768","PRJNA203445","GCA_002061095.1","Contig",4.76605,52.2,,"MXVN01",107,4533,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/095/GCA_002061095.1_ASM206109v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/095/GCF_002061095.1_ASM206109v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3049","SAMN03358767","PRJNA203445","GCA_002061105.1","Contig",4.73619,52.1,,"MXVD01",70,4506,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/105/GCA_002061105.1_ASM206110v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/105/GCF_002061105.1_ASM206110v1"
"Salmonella enterica subsp. enterica serovar Derby","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2899","SAMN02368764","PRJNA203445","GCA_002061135.1","Contig",4.85036,52,,"MXVR01",82,4688,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/135/GCA_002061135.1_ASM206113v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/135/GCF_002061135.1_ASM206113v1"
"Salmonella enterica subsp. enterica serovar Poona","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3986","SAMN02368803","PRJNA203445","GCA_002061145.1","Contig",4.6079,52.1,,"MXRC01",57,4406,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/145/GCA_002061145.1_ASM206114v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/145/GCF_002061145.1_ASM206114v1"
"Salmonella enterica subsp. enterica serovar Haifa","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2898","SAMN02368763","PRJNA203445","GCA_002061155.1","Contig",4.78525,52.2,,"MXVS01",84,4651,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/155/GCA_002061155.1_ASM206115v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/155/GCF_002061155.1_ASM206115v1"
"Salmonella enterica subsp. enterica serovar Hadar","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3985","SAMN02368802","PRJNA203445","GCA_002061195.1","Contig",4.7343,52.2,,"MXRD01",457,4511,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/195/GCA_002061195.1_ASM206119v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/195/GCF_002061195.1_ASM206119v1"
"Salmonella enterica subsp. enterica serovar Thompson","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3984","SAMN02368801","PRJNA203445","GCA_002061205.1","Contig",4.74826,52.2,,"MXRE01",88,4611,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/205/GCA_002061205.1_ASM206120v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/205/GCF_002061205.1_ASM206120v1"
"Salmonella enterica subsp. enterica serovar Montevideo","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3982","SAMN02368799","PRJNA203445","GCA_002061225.1","Contig",4.73726,52.3,,"MXRG01",137,4575,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/225/GCA_002061225.1_ASM206122v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/225/GCF_002061225.1_ASM206122v1"
"Salmonella enterica subsp. enterica serovar Berta","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3980","SAMN02368797","PRJNA203445","GCA_002061255.1","Contig",4.75156,52.2,,"MXRI01",55,4607,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/255/GCA_002061255.1_ASM206125v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/255/GCF_002061255.1_ASM206125v1"
"Salmonella enterica subsp. enterica serovar Poona","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3976","SAMN02368793","PRJNA203445","GCA_002061265.1","Contig",4.58973,52.2,,"MXRM01",72,4381,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/265/GCA_002061265.1_ASM206126v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/265/GCF_002061265.1_ASM206126v1"
"Salmonella enterica subsp. enterica serovar Oranienburg","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3971","SAMN02368789","PRJNA203445","GCA_002061275.1","Contig",4.58798,52.1,,"MXRR01",41,4402,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/275/GCA_002061275.1_ASM206127v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/275/GCF_002061275.1_ASM206127v1"
"Salmonella enterica subsp. enterica serovar Anatum","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3970","SAMN02368788","PRJNA203445","GCA_002061315.1","Contig",4.65972,52.2,,"MXRS01",77,4502,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/315/GCA_002061315.1_ASM206131v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/315/GCF_002061315.1_ASM206131v1"
"Salmonella enterica subsp. enterica serovar Javiana","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3959","SAMN02368778","PRJNA203445","GCA_002061335.1","Contig",4.54811,52.2,,"MXSC01",489,4308,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/335/GCA_002061335.1_ASM206133v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/335/GCF_002061335.1_ASM206133v1"
"Salmonella enterica subsp. enterica serovar Thompson","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3965","SAMN02368784","PRJNA203445","GCA_002061345.1","Contig",4.74702,52.1,,"MXRW01",169,4594,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/345/GCA_002061345.1_ASM206134v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/345/GCF_002061345.1_ASM206134v1"
"Salmonella enterica subsp. enterica serovar Onireke","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2901","SAMN02368766","PRJNA203445","GCA_002061365.1","Contig",4.81535,52.1,,"MXVP01",81,4567,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/365/GCA_002061365.1_ASM206136v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/365/GCF_002061365.1_ASM206136v1"
"Salmonella enterica subsp. enterica serovar Javiana","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3957","SAMN02368777","PRJNA203445","GCA_002061385.1","Contig",4.5506,52.2,,"MXSE01",54,4371,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/385/GCA_002061385.1_ASM206138v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/385/GCF_002061385.1_ASM206138v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3956","SAMN03357937","PRJNA203445","GCA_002061415.1","Contig",4.62968,52.1,,"MXSF01",48,4490,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/415/GCA_002061415.1_ASM206141v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/415/GCF_002061415.1_ASM206141v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3425","SAMN03358939","PRJNA203445","GCA_002061425.1","Contig",4.5971,52.1,,"MXSL01",78,4441,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/425/GCA_002061425.1_ASM206142v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/425/GCF_002061425.1_ASM206142v1"
"Salmonella enterica subsp. enterica serovar Javiana","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3423","SAMN02368398","PRJNA203445","GCA_002061445.1","Contig",4.67916,52,,"MXSN01",30,4502,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/445/GCA_002061445.1_ASM206144v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/445/GCF_002061445.1_ASM206144v1"
"Salmonella enterica subsp. enterica serovar Enteritidis","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3417","SAMN02368392","PRJNA203445","GCA_002061465.1","Contig",4.69783,52.1,,"MXSQ01",40,4556,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/465/GCA_002061465.1_ASM206146v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/465/GCF_002061465.1_ASM206146v1"
"Salmonella enterica subsp. enterica serovar Dublin","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3413","SAMN02368388","PRJNA203445","GCA_002061495.1","Contig",4.94132,52.1,,"MXSS01",91,4807,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/495/GCA_002061495.1_ASM206149v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/495/GCF_002061495.1_ASM206149v1"
"Salmonella enterica subsp. enterica serovar Dublin","Bacteria;Proteobacteria;Gammaproteobacteria","NCTR-SF853","SAMN02368387","PRJNA203445","GCA_002061505.1","Contig",5.11027,51.5,,"MXST01",1265,4921,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/505/GCA_002061505.1_ASM206150v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/505/GCF_002061505.1_ASM206150v1"
"Salmonella enterica subsp. enterica serovar Heidelberg","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3407","SAMN02368382","PRJNA203445","GCA_002061515.1","Contig",4.77423,52,,"MXSW01",54,4633,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/515/GCA_002061515.1_ASM206151v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/515/GCF_002061515.1_ASM206151v1"
"Salmonella enterica subsp. enterica serovar Heidelberg","Bacteria;Proteobacteria;Gammaproteobacteria","NCTR-SF826","SAMN02368384","PRJNA203445","GCA_002061535.1","Contig",5.22445,51.2,,"MXSV01",1033,5017,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/535/GCA_002061535.1_ASM206153v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/535/GCF_002061535.1_ASM206153v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3403","SAMN03358938","PRJNA203445","GCA_002061575.1","Contig",4.87811,52.1,,"MXSY01",74,4745,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/575/GCA_002061575.1_ASM206157v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/575/GCF_002061575.1_ASM206157v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3399","SAMN03358936","PRJNA203445","GCA_002061585.1","Contig",4.58971,51.8,,"MXTC01",111,4214,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/585/GCA_002061585.1_ASM206158v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/585/GCF_002061585.1_ASM206158v1"
"Salmonella enterica subsp. enterica serovar Typhimurium","Bacteria;Proteobacteria;Gammaproteobacteria","NCTR-SF488","SAMN02368376","PRJNA203445","GCA_002061615.1","Contig",4.74281,51.9,,"MXTD01",452,4592,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/615/GCA_002061615.1_ASM206161v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/615/GCF_002061615.1_ASM206161v1"
"Salmonella enterica subsp. enterica serovar Copenhagen","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3397","SAMN02368375","PRJNA203445","GCA_002061625.1","Contig",5.00718,52.1,,"MXTE01",147,4930,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/625/GCA_002061625.1_ASM206162v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/625/GCF_002061625.1_ASM206162v1"
"Salmonella enterica subsp. enterica serovar Newport","Bacteria;Proteobacteria;Gammaproteobacteria","NCTR-SF88","SAMN02368360","PRJNA203445","GCA_002061655.1","Contig",4.9254,52.2,,"MXTJ01",98,4839,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/655/GCA_002061655.1_ASM206165v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/655/GCF_002061655.1_ASM206165v1"
"Salmonella enterica subsp. enterica serovar Dublin","Bacteria;Proteobacteria;Gammaproteobacteria","NCTR-SF35","SAMN02368354","PRJNA203445","GCA_002061665.1","Contig",5.08221,52,,"MXTM01",362,4992,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/665/GCA_002061665.1_ASM206166v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/665/GCF_002061665.1_ASM206166v1"
"Salmonella enterica subsp. enterica serovar Bovismorbificans","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3308","SAMN02368351","PRJNA203445","GCA_002061695.1","Contig",4.5727,52.2,,"MXTS01",50,4336,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/695/GCA_002061695.1_ASM206169v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/695/GCF_002061695.1_ASM206169v1"
"Salmonella enterica subsp. enterica serovar Bovismorbificans","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3307","SAMN02368350","PRJNA203445","GCA_002061715.1","Contig",4.56954,52.2,,"MXTT01",44,4333,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/715/GCA_002061715.1_ASM206171v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/715/GCF_002061715.1_ASM206171v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3299","SAMN03358868","PRJNA203445","GCA_002061725.1","Contig",4.83938,52.2,,"MXTX01",53,4718,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/725/GCA_002061725.1_ASM206172v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/725/GCF_002061725.1_ASM206172v1"
"Salmonella enterica subsp. enterica serovar Bovismorbificans","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3297","SAMN02368345","PRJNA203445","GCA_002061735.1","Contig",4.84412,52.2,,"MXTY01",45,4722,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/735/GCA_002061735.1_ASM206173v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/735/GCF_002061735.1_ASM206173v1"
"Salmonella enterica subsp. enterica serovar Bovismorbificans","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3296","SAMN02368344","PRJNA203445","GCA_002061775.1","Contig",4.84067,52.2,,"MXTZ01",54,4709,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/775/GCA_002061775.1_ASM206177v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/775/GCF_002061775.1_ASM206177v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3075","SAMN03358793","PRJNA203445","GCA_002061785.1","Contig",4.64206,52.3,,"MXUE01",76,4474,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/785/GCA_002061785.1_ASM206178v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/785/GCF_002061785.1_ASM206178v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3072","SAMN03358790","PRJNA203445","GCA_002061815.1","Contig",4.81252,52,,"MXUH01",71,4589,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/815/GCA_002061815.1_ASM206181v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/815/GCF_002061815.1_ASM206181v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3293","SAMN03358866","PRJNA203445","GCA_002061825.1","Contig",4.83805,52.2,,"MXUC01",57,4717,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/825/GCA_002061825.1_ASM206182v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/825/GCF_002061825.1_ASM206182v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3063","SAMN03358781","PRJNA203445","GCA_002061855.1","Contig",4.53822,52.1,,"MXUQ01",45,4293,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/855/GCA_002061855.1_ASM206185v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/855/GCF_002061855.1_ASM206185v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3061","SAMN03358779","PRJNA203445","GCA_002061865.1","Contig",4.72035,52.1,,"MXUS01",44,4517,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/865/GCA_002061865.1_ASM206186v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/865/GCF_002061865.1_ASM206186v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3056","SAMN03358774","PRJNA203445","GCA_002061895.1","Contig",4.83669,52.2,,"MXUW01",81,4723,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/895/GCA_002061895.1_ASM206189v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/895/GCF_002061895.1_ASM206189v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3058","SAMN03358776","PRJNA203445","GCA_002061905.1","Contig",4.71647,52.1,,"MXUU01",63,4564,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/905/GCA_002061905.1_ASM206190v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/905/GCF_002061905.1_ASM206190v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3059","SAMN03358777","PRJNA203445","GCA_002061935.1","Contig",5.13273,51.4,,"MXUT01",85,4743,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/935/GCA_002061935.1_ASM206193v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/935/GCF_002061935.1_ASM206193v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3053","SAMN03358771","PRJNA203445","GCA_002061945.1","Contig",4.79727,52.2,,"MXUZ01",111,4674,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/945/GCA_002061945.1_ASM206194v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/945/GCF_002061945.1_ASM206194v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3050","SAMN03358768","PRJNA203445","GCA_002061975.1","Contig",4.77469,52.1,,"MXVC01",87,4642,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/975/GCA_002061975.1_ASM206197v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/975/GCF_002061975.1_ASM206197v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_3047","SAMN03358765","PRJNA203445","GCA_002061995.1","Contig",4.88525,52.2,,"MXVF01",99,4778,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/061/995/GCA_002061995.1_ASM206199v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/061/995/GCF_002061995.1_ASM206199v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2911","SAMN03358717","PRJNA203445","GCA_002062005.1","Contig",4.7232,52.2,,"MXVG01",44,4571,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/005/GCA_002062005.1_ASM206200v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/005/GCF_002062005.1_ASM206200v1"
"Salmonella enterica subsp. enterica serovar Havana","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2900","SAMN02368765","PRJNA203445","GCA_002062035.1","Contig",5.05302,51.7,,"MXVQ01",346,4829,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/035/GCA_002062035.1_ASM206203v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/035/GCF_002062035.1_ASM206203v1"
"Salmonella enterica","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2906","SAMN03358713","PRJNA203445","GCA_002062045.1","Contig",4.80928,52.1,,"MXVL01",47,4700,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/045/GCA_002062045.1_ASM206204v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/045/GCF_002062045.1_ASM206204v1"
"Salmonella enterica subsp. enterica serovar Muenster","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2896","SAMN02368761","PRJNA203445","GCA_002062055.1","Contig",4.86899,51.9,,"MXVU01",91,4756,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/055/GCA_002062055.1_ASM206205v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/055/GCF_002062055.1_ASM206205v1"
"Salmonella enterica subsp. enterica serovar Potsdam","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2897","SAMN02368762","PRJNA203445","GCA_002062095.1","Contig",4.88528,52,,"MXVT01",216,4704,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/095/GCA_002062095.1_ASM206209v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/095/GCF_002062095.1_ASM206209v1"
"Salmonella enterica subsp. enterica serovar Amsterdam","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2891","SAMN02368756","PRJNA203445","GCA_002062115.1","Contig",4.89099,52.2,,"MXVZ01",85,4716,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/115/GCA_002062115.1_ASM206211v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/115/GCF_002062115.1_ASM206211v1"
"Salmonella enterica subsp. enterica serovar Senftenberg","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2893","SAMN02368758","PRJNA203445","GCA_002062125.1","Contig",4.96233,52,,"MXVX01",270,4801,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/125/GCA_002062125.1_ASM206212v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/125/GCF_002062125.1_ASM206212v1"
"Salmonella enterica subsp. enterica serovar Kedougou","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2894","SAMN02368759","PRJNA203445","GCA_002062135.1","Contig",4.67045,52,,"MXVW01",1527,4270,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/135/GCA_002062135.1_ASM206213v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/135/GCF_002062135.1_ASM206213v1"
"Salmonella enterica subsp. enterica serovar Muenster","Bacteria;Proteobacteria;Gammaproteobacteria","BCW_2889","SAMN02368754","PRJNA203445","GCA_002062165.1","Contig",4.69385,52.1,,"MXWB01",43,4499,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/062/165/GCA_002062165.1_ASM206216v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/062/165/GCF_002062165.1_ASM206216v1"
